valve_size,motor_disp,number_of_motors,number_of_valves,error_rms,flow_max,flow_rms,motor_cost,valve_cost,total_cost
2,16,6,1,0.103549638278009,334.463608404447,173.820479830663,12.192,4.375,16.567
2,22.9,6,1,0.286229758620666,326.734819883644,148.810517629223,12.2748,4.375,16.6498
2,28.1,6,1,0.299349707764034,315.633636528548,149.960749658653,12.3372,4.375,16.7122
2,32,6,1,0.323895708235145,309.463839301639,154.532174036791,12.384,4.375,16.759
2,4.93,6,2,NaN,NaN,NaN,NaN,NaN,NaN
2,10.3,6,2,NaN,NaN,NaN,NaN,NaN,NaN
2,12,6,2,NaN,NaN,NaN,NaN,NaN,NaN
2,16,6,2,0.0352411694825439,601.675782613296,257.40769632611,12.192,8.75,20.942
2,22.9,6,2,0.172941452792439,652.082778998125,259.787734505,12.2748,8.75,21.0248
2,28.1,6,2,0.198598374263354,630.223816309736,258.564025164501,12.3372,8.75,21.0872
2,32,6,2,0.201212850058621,618.135703612218,262.586618331978,12.384,8.75,21.134
2,4.93,6,3,NaN,NaN,NaN,NaN,NaN,NaN
2,10.3,6,3,NaN,NaN,NaN,NaN,NaN,NaN
2,12,6,3,NaN,NaN,NaN,NaN,NaN,NaN
2,16,6,3,0.0292653998343944,753.691569685147,335.069814123609,12.192,13.125,25.317
2,22.9,6,3,0.0997306380518697,712.825999971946,216.123629063211,12.2748,13.125,25.3998
2,28.1,6,3,0.118846088416456,894.377785209331,270.062810995233,12.3372,13.125,25.4622
2,32,6,3,0.131728539856327,926.135715075771,397.451148940698,12.384,13.125,25.509
2,4.93,6,4,NaN,NaN,NaN,NaN,NaN,NaN
2,10.3,6,4,NaN,NaN,NaN,NaN,NaN,NaN
2,12,6,4,NaN,NaN,NaN,NaN,NaN,NaN
2,16,6,4,0.0271597210780575,771.490617039728,351.340422701429,12.192,17.5,29.692
2,22.9,6,4,0.052372975234682,713.196207296009,228.419036693619,12.2748,17.5,29.7748
2,28.1,6,4,0.0672841527826323,895.078503339405,294.626019391279,12.3372,17.5,29.8372
2,32,6,4,0.0810739671132785,1030.80931484285,336.874266702523,12.384,17.5,29.884
2,4.93,7,1,NaN,NaN,NaN,NaN,NaN,NaN
2,10.3,7,1,NaN,NaN,NaN,NaN,NaN,NaN
2,12,7,1,21.3176083476028,283.72425315679,145.577757844815,14.168,4.375,18.543
2,16,7,1,0.07994028822078,315.374572455882,141.887680421922,14.224,4.375,18.599
2,22.9,7,1,0.316770976382939,318.185844866798,148.296990294779,14.3206,4.375,18.6956
2,28.1,7,1,0.3383915113698,308.357166205651,153.834150613736,14.3934,4.375,18.7684
2,32,7,1,0.315280715536972,302.926358314626,157.062918321582,14.448,4.375,18.823
2,4.93,7,2,NaN,NaN,NaN,NaN,NaN,NaN
2,10.3,7,2,NaN,NaN,NaN,NaN,NaN,NaN
2,12,7,2,17.1975583229919,377.43903748993,190.616067274762,14.168,8.75,22.918
2,16,7,2,0.0414415635911717,518.575442690985,181.261155516117,14.224,8.75,22.974
2,22.9,7,2,0.193907893246403,635.277304359833,255.617643410905,14.3206,8.75,23.0706
2,28.1,7,2,0.210716507893919,616.010764216334,265.181118276615,14.3934,8.75,23.1434
2,32,7,2,0.223543079562213,605.187335131991,299.124986493809,14.448,8.75,23.198
2,4.93,7,3,NaN,NaN,NaN,NaN,NaN,NaN
2,10.3,7,3,NaN,NaN,NaN,NaN,NaN,NaN
2,12,7,3,13.0201428698337,460.160400436409,227.206860946602,14.168,13.125,27.293
2,16,7,3,0.0301045328938135,538.149815552751,179.155094647932,14.224,13.125,27.349
2,22.9,7,3,0.119183920423417,845.847229753356,258.290882019964,14.3206,13.125,27.4456
2,28.1,7,3,0.134318420144415,922.994849204041,387.575454630006,14.3934,13.125,27.5184
2,32,7,3,0.156401860885066,907.015554682282,384.257642842322,14.448,13.125,27.573
2,4.93,7,4,NaN,NaN,NaN,NaN,NaN,NaN
2,10.3,7,4,NaN,NaN,NaN,NaN,NaN,NaN
2,12,7,4,11.9211842656894,528.831196031367,258.818280195292,14.168,17.5,31.668
2,16,7,4,0.0238485398217492,539.416522390832,182.339619201111,14.224,17.5,31.724
2,22.9,7,4,0.062355926852743,846.498485324263,277.330276377975,14.3206,17.5,31.8206
2,28.1,7,4,0.0883209640722723,1059.1093138196,346.972950042701,14.3934,17.5,31.8934
2,32,7,4,0.103642410320873,1208.28786492632,419.517437504399,14.448,17.5,31.948
2,4.93,8,1,NaN,NaN,NaN,NaN,NaN,NaN
2,10.3,8,1,16.8970801496011,282.577796211998,143.845227854242,16.1648,4.375,20.5398
2,12,8,1,17.3562024930468,285.645453869892,149.868083608466,16.192,4.375,20.567
2,16,8,1,0.333020031411751,330.96343544399,126.329002251359,16.256,4.375,20.631
2,22.9,8,1,0.301887349317277,311.555632335704,151.626418588686,16.3664,4.375,20.7414
2,28.1,8,1,0.342215251591931,302.762228400205,156.109924690762,16.4496,4.375,20.8246
2,32,8,1,0.321395742927303,297.913491128811,160.982981196553,16.512,4.375,20.887
2,4.93,8,2,NaN,NaN,NaN,NaN,NaN,NaN
2,10.3,8,2,16.9200989144418,375.19636175538,184.826946142008,16.1648,8.75,24.9148
2,12,8,2,15.1583853352042,387.529361407666,212.081781336494,16.192,8.75,24.942
2,16,8,2,0.191360210068827,617.51749987678,180.905696340731,16.256,8.75,25.006
2,22.9,8,2,0.201937129895918,622.286469269005,261.705819698673,16.3664,8.75,25.1164
2,28.1,8,2,0.221277520511738,604.982701219195,285.841070871722,16.4496,8.75,25.1996
2,32,8,2,0.231415731640388,595.299493251341,293.971609334939,16.512,8.75,25.262
2,4.93,8,3,NaN,NaN,NaN,NaN,NaN,NaN
2,10.3,8,3,13.3313726429658,459.970048909459,220.292147035782,16.1648,13.125,29.2898
2,12,8,3,10.1812399498341,486.842156681421,261.329162985827,16.192,13.125,29.317
2,16,8,3,0.109807903267655,631.890485913622,203.553807909065,16.256,13.125,29.381
2,22.9,8,3,0.127507422353266,932.255622053313,367.403355269789,16.3664,13.125,29.4914
2,28.1,8,3,0.156463467972093,906.617640824545,387.546648028528,16.4496,13.125,29.5746
2,32,8,3,0.17670563739472,892.37913156225,405.413146048521,16.512,13.125,29.637
2,4.93,8,4,NaN,NaN,NaN,NaN,NaN,NaN
2,10.3,8,4,12.6228805971537,527.59920485342,249.329034559122,16.1648,17.5,33.6648
2,12,8,4,8.91144358047147,571.014603450849,303.861295841177,16.192,17.5,33.692
2,16,8,4,0.0584200894866034,633.36469827791,214.065938523135,16.256,17.5,33.756
2,22.9,8,4,0.0758143231452175,980.743694377461,321.52625344243,16.3664,17.5,33.8664
2,28.1,8,4,0.105757706363616,1207.74563662873,447.27801769539,16.4496,17.5,33.9496
2,32,8,4,0.124022947123822,1189.0227970318,504.8630010306,16.512,17.5,34.012
3,4.93,1,1,NaN,NaN,NaN,NaN,NaN,NaN
3,10.3,1,1,NaN,NaN,NaN,NaN,NaN,NaN
3,12,1,1,NaN,NaN,NaN,NaN,NaN,NaN
3,16,1,1,NaN,NaN,NaN,NaN,NaN,NaN
3,22.9,1,1,NaN,NaN,NaN,NaN,NaN,NaN
3,28.1,1,1,NaN,NaN,NaN,NaN,NaN,NaN
3,32,1,1,NaN,NaN,NaN,NaN,NaN,NaN
3,4.93,1,2,NaN,NaN,NaN,NaN,NaN,NaN
3,10.3,1,2,NaN,NaN,NaN,NaN,NaN,NaN
3,12,1,2,NaN,NaN,NaN,NaN,NaN,NaN
3,16,1,2,NaN,NaN,NaN,NaN,NaN,NaN
3,22.9,1,2,NaN,NaN,NaN,NaN,NaN,NaN
3,28.1,1,2,NaN,NaN,NaN,NaN,NaN,NaN
3,32,1,2,NaN,NaN,NaN,NaN,NaN,NaN
3,4.93,1,3,NaN,NaN,NaN,NaN,NaN,NaN
3,10.3,1,3,NaN,NaN,NaN,NaN,NaN,NaN
3,12,1,3,NaN,NaN,NaN,NaN,NaN,NaN
3,16,1,3,NaN,NaN,NaN,NaN,NaN,NaN
3,22.9,1,3,NaN,NaN,NaN,NaN,NaN,NaN
3,28.1,1,3,NaN,NaN,NaN,NaN,NaN,NaN
3,32,1,3,NaN,NaN,NaN,NaN,NaN,NaN
3,4.93,1,4,NaN,NaN,NaN,NaN,NaN,NaN
3,10.3,1,4,NaN,NaN,NaN,NaN,NaN,NaN
3,12,1,4,NaN,NaN,NaN,NaN,NaN,NaN
3,16,1,4,NaN,NaN,NaN,NaN,NaN,NaN
3,22.9,1,4,NaN,NaN,NaN,NaN,NaN,NaN
3,28.1,1,4,NaN,NaN,NaN,NaN,NaN,NaN
3,32,1,4,NaN,NaN,NaN,NaN,NaN,NaN
3,4.93,2,1,NaN,NaN,NaN,NaN,NaN,NaN
3,10.3,2,1,NaN,NaN,NaN,NaN,NaN,NaN
3,12,2,1,NaN,NaN,NaN,NaN,NaN,NaN
3,16,2,1,NaN,NaN,NaN,NaN,NaN,NaN
3,22.9,2,1,NaN,NaN,NaN,NaN,NaN,NaN
3,28.1,2,1,NaN,NaN,NaN,NaN,NaN,NaN
3,32,2,1,NaN,NaN,NaN,NaN,NaN,NaN
3,4.93,2,2,NaN,NaN,NaN,NaN,NaN,NaN
3,10.3,2,2,NaN,NaN,NaN,NaN,NaN,NaN
3,12,2,2,NaN,NaN,NaN,NaN,NaN,NaN
3,16,2,2,NaN,NaN,NaN,NaN,NaN,NaN
3,22.9,2,2,NaN,NaN,NaN,NaN,NaN,NaN
3,28.1,2,2,NaN,NaN,NaN,NaN,NaN,NaN
3,32,2,2,NaN,NaN,NaN,NaN,NaN,NaN
3,4.93,2,3,NaN,NaN,NaN,NaN,NaN,NaN
3,10.3,2,3,NaN,NaN,NaN,NaN,NaN,NaN
3,12,2,3,NaN,NaN,NaN,NaN,NaN,NaN
3,16,2,3,NaN,NaN,NaN,NaN,NaN,NaN
3,22.9,2,3,NaN,NaN,NaN,NaN,NaN,NaN
3,28.1,2,3,NaN,NaN,NaN,NaN,NaN,NaN
3,32,2,3,NaN,NaN,NaN,NaN,NaN,NaN
3,4.93,2,4,NaN,NaN,NaN,NaN,NaN,NaN
3,10.3,2,4,NaN,NaN,NaN,NaN,NaN,NaN
3,12,2,4,NaN,NaN,NaN,NaN,NaN,NaN
3,16,2,4,NaN,NaN,NaN,NaN,NaN,NaN
3,22.9,2,4,NaN,NaN,NaN,NaN,NaN,NaN
3,28.1,2,4,NaN,NaN,NaN,NaN,NaN,NaN
3,32,2,4,NaN,NaN,NaN,NaN,NaN,NaN
3,4.93,3,1,NaN,NaN,NaN,NaN,NaN,NaN
3,10.3,3,1,NaN,NaN,NaN,NaN,NaN,NaN
3,12,3,1,NaN,NaN,NaN,NaN,NaN,NaN
3,16,3,1,NaN,NaN,NaN,NaN,NaN,NaN
3,22.9,3,1,NaN,NaN,NaN,NaN,NaN,NaN
3,28.1,3,1,0.110198347348399,487.558967404336,225.328132837928,6.1686,5,11.1686
3,32,3,1,0.0473548028240612,470.303169443886,235.557637530099,6.192,5,11.192
3,4.93,3,2,NaN,NaN,NaN,NaN,NaN,NaN
3,10.3,3,2,NaN,NaN,NaN,NaN,NaN,NaN
3,12,3,2,NaN,NaN,NaN,NaN,NaN,NaN
3,16,3,2,NaN,NaN,NaN,NaN,NaN,NaN
3,22.9,3,2,NaN,NaN,NaN,NaN,NaN,NaN
3,28.1,3,2,0.0437978878636854,730.155487779381,266.880509006394,6.1686,10,16.1686
3,32,3,2,0.0301338424417461,795.316353313525,363.361730531084,6.192,10,16.192
3,4.93,3,3,NaN,NaN,NaN,NaN,NaN,NaN
3,10.3,3,3,NaN,NaN,NaN,NaN,NaN,NaN
3,12,3,3,NaN,NaN,NaN,NaN,NaN,NaN
3,16,3,3,NaN,NaN,NaN,NaN,NaN,NaN
3,22.9,3,3,NaN,NaN,NaN,NaN,NaN,NaN
3,28.1,3,3,0.0325237401620662,904.743600425259,328.368593351731,6.1686,15,21.1686
3,32,3,3,0.0285070166834081,861.839858583614,387.606483192183,6.192,15,21.192
3,4.93,3,4,NaN,NaN,NaN,NaN,NaN,NaN
3,10.3,3,4,NaN,NaN,NaN,NaN,NaN,NaN
3,12,3,4,NaN,NaN,NaN,NaN,NaN,NaN
3,16,3,4,NaN,NaN,NaN,NaN,NaN,NaN
3,22.9,3,4,NaN,NaN,NaN,NaN,NaN,NaN
3,28.1,3,4,0.0303192397661315,948.409066549013,388.265090784875,6.1686,20,26.1686
3,32,3,4,0.0266122040625739,861.863128232639,379.477593625668,6.192,20,26.192
3,4.93,4,1,NaN,NaN,NaN,NaN,NaN,NaN
3,10.3,4,1,NaN,NaN,NaN,NaN,NaN,NaN
3,12,4,1,NaN,NaN,NaN,NaN,NaN,NaN
3,16,4,1,NaN,NaN,NaN,NaN,NaN,NaN
3,22.9,4,1,0.0540374850705872,476.043113203753,223.792125675579,8.1832,5,13.1832
3,28.1,4,1,0.053666756637768,452.339002800645,211.851358602353,8.2248,5,13.2248
3,32,4,1,0.19483102862927,441.170327606976,181.940398720293,8.256,5,13.256
3,4.93,4,2,NaN,NaN,NaN,NaN,NaN,NaN
3,10.3,4,2,NaN,NaN,NaN,NaN,NaN,NaN
3,12,4,2,NaN,NaN,NaN,NaN,NaN,NaN
3,16,4,2,NaN,NaN,NaN,NaN,NaN,NaN
3,22.9,4,2,0.0321145817285965,788.840375589466,341.737168436344,8.1832,10,18.1832
3,28.1,4,2,0.0325897672292008,565.916669302632,211.045934484648,8.2248,10,18.2248
3,32,4,2,0.0947905790202655,655.666608802393,181.268797264263,8.256,10,18.256
3,4.93,4,3,NaN,NaN,NaN,NaN,NaN,NaN
3,10.3,4,3,NaN,NaN,NaN,NaN,NaN,NaN
3,12,4,3,NaN,NaN,NaN,NaN,NaN,NaN
3,16,4,3,NaN,NaN,NaN,NaN,NaN,NaN
3,22.9,4,3,0.0271830917327432,820.910263902952,374.622356043862,8.1832,15,23.1832
3,28.1,4,3,0.023327160740097,567.225829020677,231.010177838835,8.2248,15,23.2248
3,32,4,3,0.0377947063785743,658.328143429638,181.023636450304,8.256,15,23.256
3,4.93,4,4,NaN,NaN,NaN,NaN,NaN,NaN
3,10.3,4,4,NaN,NaN,NaN,NaN,NaN,NaN
3,12,4,4,NaN,NaN,NaN,NaN,NaN,NaN
3,16,4,4,NaN,NaN,NaN,NaN,NaN,NaN
3,22.9,4,4,0.0249316787252074,819.999695107152,372.714592796413,8.1832,20,28.1832
3,28.1,4,4,0.021761738235086,706.948739039859,224.815046907417,8.2248,20,28.2248
3,32,4,4,0.0229228492915143,819.523170469274,201.304387058799,8.256,20,28.256
3,4.93,5,1,NaN,NaN,NaN,NaN,NaN,NaN
3,10.3,5,1,NaN,NaN,NaN,NaN,NaN,NaN
3,12,5,1,NaN,NaN,NaN,NaN,NaN,NaN
3,16,5,1,2.28311883718454,112.167995655951,40.0005355735023,10.16,5,15.16
3,22.9,5,1,0.0775368412529765,450.648737183758,203.283819822378,10.229,5,15.229
3,28.1,5,1,0.258239163866793,433.688600763757,183.68314661333,10.281,5,15.281
3,32,5,1,0.292194233018233,424.165781313875,190.370025667225,10.32,5,15.32
3,4.93,5,2,NaN,NaN,NaN,NaN,NaN,NaN
3,10.3,5,2,NaN,NaN,NaN,NaN,NaN,NaN
3,12,5,2,NaN,NaN,NaN,NaN,NaN,NaN
3,16,5,2,2.40884583424403,112.167995655918,46.9244157121265,10.16,10,20.16
3,22.9,5,2,0.0373400117204405,577.7779999971,196.809454756979,10.229,10,20.229
3,28.1,5,2,0.128438585546128,730.106631505899,215.297065573604,10.281,10,20.281
3,32,5,2,0.136845158984278,843.475113989829,245.957330310729,10.32,10,20.32
3,4.93,5,3,NaN,NaN,NaN,NaN,NaN,NaN
3,10.3,5,3,NaN,NaN,NaN,NaN,NaN,NaN
3,12,5,3,NaN,NaN,NaN,NaN,NaN,NaN
3,16,5,3,2.583888629374,112.167995655923,50.8077178299346,10.16,15,25.16
3,22.9,5,3,0.0177851316424978,577.592765568838,210.53769055194,10.229,15,25.229
3,28.1,5,3,0.0530382218626749,730.303923651298,234.419743589111,10.281,15,25.281
3,32,5,3,0.0640775459636177,844.493295429701,274.112469455369,10.32,15,25.32
3,4.93,5,4,NaN,NaN,NaN,NaN,NaN,NaN
3,10.3,5,4,NaN,NaN,NaN,NaN,NaN,NaN
3,12,5,4,NaN,NaN,NaN,NaN,NaN,NaN
3,16,5,4,2.67461850438172,112.167995655924,52.7548877192077,10.16,20,30.16
3,22.9,5,4,0.0147052419060891,724.887761672942,207.75823063954,10.229,20,30.229
3,28.1,5,4,0.0351957772192383,884.801922814212,295.810921926928,10.281,20,30.281
3,32,5,4,0.0405523431251328,960.430024783689,349.174466570965,10.32,20,30.32
3,4.93,6,1,NaN,NaN,NaN,NaN,NaN,NaN
3,10.3,6,1,NaN,NaN,NaN,NaN,NaN,NaN
3,12,6,1,NaN,NaN,NaN,NaN,NaN,NaN
3,16,6,1,0.0542286182510572,410.082946303693,189.301991764705,12.192,5,17.192
3,22.9,6,1,0.256805068225508,435.327458638255,178.545519152718,12.2748,5,17.2748
3,28.1,6,1,0.270290238395322,420.67510327862,191.165340415658,12.3372,5,17.3372
3,32,6,1,0.282441992924853,412.390621366284,198.308412001794,12.384,5,17.384
3,4.93,6,2,NaN,NaN,NaN,NaN,NaN,NaN
3,10.3,6,2,NaN,NaN,NaN,NaN,NaN,NaN
3,12,6,2,NaN,NaN,NaN,NaN,NaN,NaN
3,16,6,2,0.0299849012306185,716.755938458418,317.227782887193,12.192,10,22.192
3,22.9,6,2,0.127162933724254,711.658991747347,211.711258435189,12.2748,10,22.2748
3,28.1,6,2,0.134385688414419,839.481328479709,339.08516516485,12.3372,10,22.3372
3,32,6,2,0.152334404569155,823.45161388836,325.478609148988,12.384,10,22.384
3,4.93,6,3,NaN,NaN,NaN,NaN,NaN,NaN
3,10.3,6,3,NaN,NaN,NaN,NaN,NaN,NaN
3,12,6,3,NaN,NaN,NaN,NaN,NaN,NaN
3,16,6,3,0.0271528978158236,771.490601181668,351.329293599495,12.192,15,27.192
3,22.9,6,3,0.052372798760864,713.296125790092,228.529526651363,12.2748,15,27.2748
3,28.1,6,3,0.0672842622968104,895.078504880121,294.626159206035,12.3372,15,27.3372
3,32,6,3,0.0810740785862535,1030.80939904559,336.874356035073,12.384,15,27.384
3,4.93,6,4,NaN,NaN,NaN,NaN,NaN,NaN
3,10.3,6,4,NaN,NaN,NaN,NaN,NaN,NaN
3,12,6,4,NaN,NaN,NaN,NaN,NaN,NaN
3,16,6,4,0.0248958984586459,773.141693302221,343.862881033176,12.192,20,32.192
3,22.9,6,4,0.0384750032973173,870.126573856519,312.338002514839,12.2748,20,32.2748
3,28.1,6,4,0.039419626028188,986.819892024738,350.249967121132,12.3372,20,32.3372
3,32,6,4,0.0465134152457677,1044.23993813546,395.33729784864,12.384,20,32.384
3,4.93,7,1,NaN,NaN,NaN,NaN,NaN,NaN
3,10.3,7,1,NaN,NaN,NaN,NaN,NaN,NaN
3,12,7,1,15.8541021392114,327.797354277354,167.599606794107,14.168,5,19.168
3,16,7,1,0.0587154878163971,409.274141259331,196.633584574628,14.224,5,19.224
3,22.9,7,1,0.28283007874464,424.08314795589,193.385056173458,14.3206,5,19.3206
3,28.1,7,1,0.269829335688238,410.939508691485,198.525171768486,14.3934,5,19.3934
3,32,7,1,0.279677868468822,403.734367383031,202.838773868318,14.448,5,19.448
3,4.93,7,2,NaN,NaN,NaN,NaN,NaN,NaN
3,10.3,7,2,NaN,NaN,NaN,NaN,NaN,NaN
3,12,7,2,14.7318425048347,431.785950783806,215.56334504538,14.168,10,24.168
3,16,7,2,0.0324674253720849,536.921855879271,178.832695290314,14.224,10,24.224
3,22.9,7,2,0.139538916821983,844.030316613125,247.681780813382,14.3206,10,24.3206
3,28.1,7,2,0.160034111360414,820.643733976765,333.854029806569,14.3934,10,24.3934
3,32,7,2,0.171056745703995,806.468941939961,353.013516151606,14.448,10,24.448
3,4.93,7,3,NaN,NaN,NaN,NaN,NaN,NaN
3,10.3,7,3,NaN,NaN,NaN,NaN,NaN,NaN
3,12,7,3,11.9211825231924,528.831059249668,258.818218269085,14.168,15,29.168
3,16,7,3,0.0238487311574179,539.425820500361,182.339811335819,14.224,15,29.224
3,22.9,7,3,0.0624072526604045,847.429914171763,276.190982743078,14.3206,15,29.3206
3,28.1,7,3,0.0875264977321025,1059.10808479541,346.484972520496,14.3934,15,29.3934
3,32,7,3,0.103642482578564,1208.28711095187,419.516624806534,14.448,15,29.448
3,4.93,7,4,NaN,NaN,NaN,NaN,NaN,NaN
3,10.3,7,4,NaN,NaN,NaN,NaN,NaN,NaN
3,12,7,4,10.6286494081101,583.2754769156,292.636330942129,14.168,20,34.168
3,16,7,4,0.0207550312574272,704.470362089638,207.546888434821,14.224,20,34.224
3,22.9,7,4,0.0407591620066748,961.400852747223,352.85431598166,14.3206,20,34.3206
3,28.1,7,4,0.0481975779523758,1059.14447069412,406.314207925439,14.3934,20,34.3934
3,32,7,4,0.0566421747559549,1217.55335211124,438.584883983246,14.448,20,34.448
3,4.93,8,1,NaN,NaN,NaN,NaN,NaN,NaN
3,10.3,8,1,16.3540557334269,324.778339747152,160.507785344703,16.1648,5,21.1648
3,12,8,1,15.370968072983,329.420497886705,175.658909090014,16.192,5,21.192
3,16,8,1,0.278499143979434,440.933764296515,162.693442843763,16.256,5,21.256
3,22.9,8,1,0.260706010523507,415.195179174714,195.591579625271,16.3664,5,21.3664
3,28.1,8,1,0.284906685941538,403.517943326472,202.4807096427,16.4496,5,21.4496
3,32,8,1,0.292949266420494,397.076124091075,206.431020100581,16.512,5,21.512
3,4.93,8,2,NaN,NaN,NaN,NaN,NaN,NaN
3,10.3,8,2,16.1721228438883,431.539495193439,208.240156041283,16.1648,10,26.1648
3,12,8,2,10.720009551658,453.35604067224,244.084748357095,16.192,10,26.192
3,16,8,2,0.140611492744908,630.735335507221,198.860843627893,16.256,10,26.256
3,22.9,8,2,0.152036288444393,829.029372215284,336.166750208407,16.3664,10,26.3664
3,28.1,8,2,0.170683356241725,806.09497761173,352.406990380909,16.4496,10,26.4496
3,32,8,2,0.191828558665587,793.424535673709,366.368383126754,16.512,10,26.512
3,4.93,8,3,NaN,NaN,NaN,NaN,NaN,NaN
3,10.3,8,3,12.622881010645,527.599069597457,249.328975891575,16.1648,15,31.1648
3,12,8,3,8.91144317611756,571.014424774502,303.861192968915,16.192,15,31.192
3,16,8,3,0.0584203652699096,633.364509487504,214.065885002524,16.256,15,31.256
3,22.9,8,3,0.075814230188046,980.743724953778,321.524828463704,16.3664,15,31.3664
3,28.1,8,3,0.105819158347134,1207.74488298505,447.540799951227,16.4496,15,31.4496
3,32,8,3,0.123808546884605,1189.01884638694,519.137320945386,16.512,15,31.512
3,4.93,8,4,NaN,NaN,NaN,NaN,NaN,NaN
3,10.3,8,4,11.5626687271576,579.411968969571,280.145405118357,16.1648,20,36.1648
3,12,8,4,7.34979539436574,648.446677502761,359.069608243555,16.192,20,36.192
3,16,8,4,0.0353887762827575,820.232290052617,264.294328350481,16.256,20,36.256
3,22.9,8,4,0.0439164926372299,1024.72548615797,382.289405656635,16.3664,20,36.3664
3,28.1,8,4,0.0572652872980269,1223.21584332315,439.218861238485,16.4496,20,36.4496
3,32,8,4,0.071224791750164,1402.84618277174,486.117450498561,16.512,20,36.512
